support_tweet_id,customer_message,support_response,created_at
109055,@AppleSupport Same bug in my #iPhone7 as in my #iPhone5s: Volume increases without touching the buttons or the display? #iOS11,@140206 We want you to have an enjoyable experience with your new phone. Let's hop in DM and continue there. Click here: https://t.co/GDrqU22YpT,2017-11-23 19:43:25+00:00
109057,Are #refurbished iPads used less than a month? 30 day return policy from most stores!! @118936 @AppleSupport @115858,"@140207 Hello and thanks for reaching out to us. We test and certify all Apple refurbished products and include a 1-year warranty. All refurbished iPad models also include a brand new battery, new outer shell and a new white box. DM us with any other questions. https://t.co/GDrqU22YpT",2017-11-23 19:43:25+00:00
109059,@AppleSupport I noticed it on September 24th. I don’t receive any message.,"@140208 Can you tell us what you see if clicking the + symbol next to a song in Apple Music? Do you use Apple Music on any other devices, and if so, do you have this issue on them? Is iCloud Music Library enabled at Settings &gt; Music?",2017-11-23 19:42:53+00:00
109062,@AppleSupport It says “added to library” also “added to playlist” but it doesn’t add any song. Of course they are not in “added recently”. Help. https://t.co/1O7Q0d0s1t,"@140208 If you open Apple Music, go to the Library page and choose ""Songs"" at the top, are the songs you're adding appearing there? Do you use Apple Music on any other device? Meet us in DM to continue. https://t.co/GDrqU22YpT",2017-11-23 20:20:05+00:00
109063,@AppleSupport I can’t add music to my playlists/library using Apple Music. It doesn’t save any music and it’s very annoying. I have latest iOS.,@140208 Did this issue begin today? Do you receive any type of error message when trying to add songs?,2017-11-23 19:01:30+00:00
109065,@AppleSupport Cuando agrego música en mi biblioteca/playlist de Apple Music estas no se guardan. Qué pasa ahí? Es muy molesto.,@140208 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2017-11-23 18:19:56+00:00
109067,"@AppleSupport  I have a problem with my iPhone. I typed the code too many times and now my device is disabled. If I set it to recovery mode and want to restore it, the iPhone won't be reset. I also can not use iTunes because I can not access the homescreen, what can i do?",@140209 Hi there! We've received your DMs and you can expect a response from us there shortly with a resolution.,2017-11-23 19:42:53+00:00
109069,"@AppleSupport my iPhone goes all pixelated when I swipe from the left in Contacts, is this a software or hardware problem? See photo https://t.co/IHnVNsZHp4",@140210 We'd like to help look into this a bit further. DM us what iOS version you're on. https://t.co/GDrqU22YpT,2017-11-23 19:42:00+00:00
109072,@AppleSupport Turned it off and in again and now they’re working. Thank you for the swift response. :),@140211 We're glad to hear that it's working. We hope you enjoy the rest of your day.,2017-11-23 19:40:00+00:00
109074,"@AppleSupport hi, since upgrading iOS I can no longer take screenshots. Has this feature been removed?","@140211 Hello. The feature is still available. Which device and software version are you using? Also, what happens while trying to take a screenshot?",2017-11-23 18:58:00+00:00
109076,@AppleSupport  https://t.co/3lNR4s3CWC,@140212 Thanks so much for the update. Does this issue occur when using the built-in Apple Camera app?,2017-11-23 19:38:31+00:00
109079,@AppleSupport Yeah I actually just fixed it by tapping the top of the phone above the camera. Works fine again! Thanks!,@140212 Excellent! You're welcome. Have a great day!,2017-11-23 20:10:31+00:00
109080,"@AppleSupport any reason why my back camera won’t focus all of a sudden? Wondering if it’s just me, update didn’t help","@140212 Thanks for reaching out. Let’s work together so you can take pictures again. To start, does a restart help? Also, which device are you using?",2017-11-23 18:57:28+00:00
109083,"@AppleSupport Haven’t tried anything else yet except updated to latest software, and the usual turn off and on again","@140213 Are you still able to use cellular data when the '3G' signal goes away?

Let's check for a carrier settings update with these steps: https://t.co/bfoi2mhtX3",2017-11-23 19:38:31+00:00
109086,"@AppleSupport I can’t use any data if if goes away.
No updates needed for carrier - I looked first to see but no. I think it must be a phone problem because like I said my wife has same contract as me but not having same problems",@140213 Got it. Thanks for clarifying that for use. We'd like to take a closer look at what's happening. Send us a DM &amp; we'll go from there. https://t.co/GDrqU22YpT,2017-11-23 20:56:01+00:00
109087,"@AppleSupport iPhone 7, 11.1.2","@140213 When you do lose the 3G signal, what shows in its place?

Have you tried any other steps since this started to happen?",2017-11-23 18:12:00+00:00
109090,"In NYC.Have free data roaming. iPhone keeps losing 3G signal. If I turn airplane mode on and off again, I get 3G for about a minute, then lose it again.

Anyone any ideas for a fix?

@122326 @applesupport",@140213 We want to help. Please let us know which iPhone model and iOS version you are currently using.,2017-11-23 16:02:35+00:00
109092,"Totally disappointed in @AppleSupport 
Talking to a lady on the phone who is full of attitude and isn’t helping my Mum at all!",@140214 That's not the experience we hope for you to have. Meet us in DM and let's see if there is something we can do to help here. https://t.co/GDrqU22YpT,2017-11-23 19:36:52+00:00
109094,"@AppleSupport Hi, I have an iPhone5S &amp; it started this morning &amp; no changes to the device. I am not sure what iOS version I have. At home I only have one bar showing and no 4G at present. When out had 3G &amp; still 1 bar?","@140215 Thanks for that info. You can find the iOS version by going to Settings &gt; General &gt; About. Send us a DM, with that so that we can take a closer look into this. https://t.co/GDrqU22YpT",2017-11-23 19:36:52+00:00
109096,"@AppleSupport Hi, any thoughts on why my iPhone is suddenly making a crackling sound when I refresh Twitter, as  an example. Sounds vaguely like an electrical interference?  Thanks.","@140215 Hello. We are here to help. How long has this issue with the crackling sound been occurring? Have their been any recent changes to your device? What is your iOS version? Also, what model of iPhone do you have? Thanks",2017-11-23 18:54:29+00:00
109098,"Hey @115858 and @AppleSupport Is it possible to set multiple timers on iPhone or with Siri? I have timers for potatoes I need timers for turkey, Ham, potatoes, you name it. Only one timer is nothing but a novelty",@140216 Thanks for reaching out. We want you to have as many timers as you need to prepare your meal. We'd recommend checking out the App Store for all the different timers that're available. We also welcome your feedback and recommendations here: https://t.co/eTPVYVFyd8,2017-11-23 19:35:27+00:00
109762,"@AppleSupport Google Maps, Snapchat and Instagram gets hanged quite often. I am using the latest iOS update and have already done the diagnostic earlier on my phone, and yes  this problem is happening frequently.",@140376 Understood! Let's try deleting and reinstalling those applications to see if the issues persist. Here's how: https://t.co/bNH7gNvF9e,2017-11-23 18:01:25+00:00
109765,"@AppleSupport Done that and restarted my phone too but it still doesn’t help, my screen keeps freezing especially spanchat &amp; google map. My keboard is become glitchy, my shortcuts have disappeared, what monster have you created",@140376 Let's look into this further. Please meet with us in DM to continue. https://t.co/GDrqU22YpT,2017-11-23 20:28:29+00:00
109766,After the #iphone update I feel @AppleSupport owes me a new phone! My screen keeps freezing and the apps run so damn slow! Such a terrible update,@140376 Let's help get your iPhone working as expected. What's the version of iOS installed? Which apps are in use the most when you experience this issue? Does this persist after rebooting?,2017-11-23 15:59:26+00:00
110855,@AppleSupport Is it still possible to install IOS 10.3.3 on iPhone 6s?,@140656 You should be able to update your iPhone to the latest version of iOS 11 actually. Find out more online here: https://t.co/80YRnjDFDk DM us if you have any questions. https://t.co/GDrqU22YpT,2017-11-23 20:02:34+00:00
110858,@AppleSupport Is IOS 10.3.3 still being signed?,@140656 Most devices that can run iOS 10 will work with iOS 11. DM us if you have any other questions on how to update. https://t.co/GDrqU22YpT,2017-11-24 01:01:55+00:00
110860,@AppleSupport Yea I believe so it’s a bit off,@140657 Could you tell us which Apple Watch you're using and the version of watchOS that is installed?,2017-11-23 20:27:28+00:00
110863,@AppleSupport Series 3 38mm non LATE latest watchos,@140657 Thanks. Let's go ahead and update the watchOS next as outlined here: https://t.co/s6t9pl6tpv Let us know when you've completed that via DM. https://t.co/GDrqU22YpT,2017-11-23 23:35:00+00:00
110865,@AppleSupport I’m on the latest version,@140657 We'd like to look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,2017-11-24 04:17:00+00:00
110866,@AppleSupport Well it recorded at 3.07 but I ran a 5k :( https://t.co/FVePihRONT,@140657 Thank you for the screenshot and additional details. 5 kilometers is approximately 3.1 miles. Have you noticed issues with the Watch being slightly inaccurate with distances run in the past? Within a tenth of a mile or so?,2017-11-23 18:04:00+00:00
110868,So I ran a 5k today but my watch didn’t record it as a 5k :( #applewatch #apple @AppleSupport https://t.co/PyRRSz4n3g,"@140657 Great job on the 5k! It can take up to 9 days for that achievement award to appear. If you don't see that after 9 days, let us know. You can also read more about achievement awards here: https://t.co/xwf6lrIgzJ",2017-11-23 16:43:36+00:00
110870,Is it normal to update your #Mac #OS software and lose every single password? A little help here @AppleSupport…,@140658 We'd love to assist. Was a new password created as part of the update? Or a new user account?,2017-11-23 20:27:00+00:00
110873,@AppleSupport None of the above. I just tried to check my emails and a message popped up saying that the Mac couldn’t login to the email address and the account.,@140658 Are you using Safari to check you mail or the Mail application? Let us know in DM. https://t.co/GDrqU22YpT,2017-11-23 20:53:27+00:00
110874,Hey @AppleSupport what’s wrong with this?? https://t.co/MlMvLCu5Ir,@140659 Let's check it out together. Which iOS version is currently installed on this iPhone? We'll do everything we can to get the iPhone working as expected.,2017-11-23 20:27:00+00:00
110877,@AppleSupport It’s iOS 11.1.1,@140659 Okay. Let's use these steps to update the iOS version. The most recent is iOS 11.1.2: https://t.co/soeXTHWFdK,2017-11-23 20:42:32+00:00
110878,I just can’t anymore.  @AppleSupport my Apple Music is crashing.  £15 down the drain becoz I can’t use it. Help!,"@140660 We're huge Apple Music fans ourselves, and want to ensure you're able to use your subscription. What exactly happens when you try to access Apple Music?",2017-11-23 20:26:28+00:00
110880,So excited to pick up my iPhone X this week and now the annoying green line appears. Any suggestion @115858 @AppleSupport,"@140661 We want you to enjoy your new iPhone X and we're happy to do everything we can to help. To start, please DM us with the country where you're located. https://t.co/GDrqU22YpT",2017-11-23 20:25:01+00:00
110882,@AppleSupport,@140662 Hey there! We've received your DM and we'll be following up there shortly.,2017-11-23 20:23:53+00:00
110885,i updated my phone &amp; @115858 deleted all my music 🤬 y’all owe me a whole new fucking phone https://t.co/LUu0gVKwFJ,@140663 We know how important it is to have your music and we'd like to help. Please DM us with the model of iPhone you're using and country where you're located to get started. https://t.co/GDrqU22YpT,2017-11-23 20:23:28+00:00
110887,@AppleSupport please help me??? https://t.co/qoU2r1GSkn,@140664 We want to help you delete the unwanted user. You'll find the steps to do so here: https://t.co/Ni2eLcZ5no,2017-11-23 20:22:00+00:00
110890,"@AppleSupport doesnt work the profile isnt on my users and groups, it shouldnt exist its obviously a software glitch or something?",@140664 Got it. Send us a DM with a screenshot of what you see when you got to System Preferences &gt; Users &amp; Groups. This shows how to take a screenshot: https://t.co/c8TR4j54Ev https://t.co/GDrqU22YpT,2017-11-23 20:55:28+00:00
110891,"@140666 @115858 @115888 For keyboard controls if something else claimed them first - eg a YouTube tab - it won’t work. If you launch Spotify first they should work. For spotlight, there’s a history of problems. Do you use multiple accounts? It used to do that for me but then I switched to just one.",@140665  We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,2017-11-23 20:22:00+00:00
110895,@AppleSupport hello my iPhone 7 plus won't let me update to the new iOS it says to retry but I do but it still won't? https://t.co/3urWPXivR9,"@140667 We can help get your iPhone up to date. Let's start with the steps here: https://t.co/Ui1yTnOCUz, and if those don't help, let us know in DM and we'll from there. https://t.co/GDrqU22YpT",2017-11-23 20:20:35+00:00
110898,"It's 2017, and these types of bugs still exist. @115858
https://t.co/n2R685euPs via","@140668 If you're having issues with your Mac, we're happy to meet in DM and discuss the issue further to assist. Here's a link: https://t.co/GDrqU22YpT",2017-11-23 20:19:51+00:00
110900,how to transfer my Apple Watch on my new iPhone ? and for AirPods too pls @AppleSupport,@140669 Hello. We can help. Please meet us in DM. https://t.co/GDrqU22YpT,2017-11-23 20:19:27+00:00
110902,"@AppleSupport how do I contact Apple UK from the USA? You only have an 0800 number which I can’t call from here in the US, and also your “live chat” service detects I am outside the UK and then won’t allow me to ask a question. Very frustrating.","@140670 Perhaps we can help answer your question! Send us a DM, and let us know. We can go from there. https://t.co/GDrqU22YpT",2017-11-23 20:18:00+00:00
110904,Why aren’t my messages going thruuuu @AppleSupport https://t.co/3M38evL4W5,@140671 We'd love to help. Messages are important to keep in touch. Let's start with the steps found here: https://t.co/jhvYu3nzpA Reach us back if you need more assistance.,2017-11-23 20:15:26+00:00
110906,"@AppleSupport So far so good. Thanks again!

Now, can you get the iPad to stop acting crazy while it’s plugged in? Happy thanksgiving!",@140672 We're happy to help with your iPad. What's going on while it's plugged in? You can send us a DM. https://t.co/GDrqU2kzhr,2017-11-23 20:15:26+00:00
110908,"@AppleSupport Hey, thanks for the reply! 11.1.1",@140672 OK. We recently released iOS 11.1.2. Go ahead and back up and update your device with these steps: https://t.co/80YRnjDFDk Let us know if this helps.,2017-11-23 16:27:01+00:00
110911,Dear @AppleSupport: I love GarageBand iOS. Use it every day. But since the update it crashes every time I hit undo. That’s hours of work sometimes. Please fix!,@140672 Hey there. We want you to be able to use the GarageBand app without issues. We're happy to help. Could you tell us which version of iOS you're running? Find that under Settings &gt; General &gt; About.,2017-11-23 14:34:00+00:00
110913,hi my macbook air is making a loud fan noise and i have checked activity monitor for anything with a large CPU and there is nothing @AppleSupport,@140673 Thanks for taking that step and we'll continue to assist in any way we can. What is the top item listed in Activity Monitor and what percentage of CPU is it showing? Let us know in DM: https://t.co/GDrqU22YpT,2017-11-23 20:14:29+00:00
110915,@AppleSupport Got it. All good. Happy Thanksgiving.,@140674 Thanks. We hope you have a great one as well. Let us know if you have any additional questions. We're happy to do everything we can to help.,2017-11-23 20:13:51+00:00
110917,Does anyone know how to unpair an @115858 Watch without the original phone? @AppleSupport?,"@140674 Thanks for reaching out. If you don't have access to the iPhone, you can't unpair but you can still erase all content and settings on your Apple Watch. This article provides the steps for how to do so under the ""Erase your Apple Watch"" section: https://t.co/09tmX2l5D3",2017-11-23 19:19:27+00:00
110920,@AppleSupport anyway to check the overall battery health of my iPhone?,@140675 We'd be happy to look into your overall battery health.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2017-11-23 20:13:26+00:00
110922,My phone is brand spanking new and it’s fucking up @115858 get it together wtf,@140676 That's never the experience we want you to have. We'll be happy to see how we can help. What's going on with your new iPhone?,2017-11-23 20:12:00+00:00
110925,@AppleSupport It keeps freezing while I’m typing and my when I plug my charger in it charges but it goes on and off and I have to switch sides so that it doesn’t do that.,"@140676 Thanks for that info. Just to be clear, does that just slow down, or become completely unresponsive?",2017-11-23 21:38:26+00:00
110927,"@AppleSupport Sometimes it just slows down and then goes all fast , then some days it just shuts off on me.",@140676 OK. Let us know in DM if this only happens when you are using the keyboard to type or it this also happens in other instances. Please also let us know the exact iOS version seen in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,2017-11-23 22:18:00+00:00
110928,"@AppleSupport All absolutely all the songs were passed from my computer from iTunes. Few are the songs that do not reproduce on the iphone and send me to Apple Music, but the computer if they reproduce perfectly.","@140677 Got it. Have you ever had an Apple Music subscription in the past? if you go to Settings &gt; Music and turn the ""Show Apple Music"" switch off, what impact does this have on your Music library? Are these songs still in iTunes on your computer?",2017-11-23 20:07:00+00:00
110931,"@AppleSupport If you were previously subscribed to Apple Music, but not anymore. Deactivate Apple Music even in iTunes on your computer and there is no music from Apple Music from that moment. Now all the music that I have is purchased from iTunes","@140677 If you previously had Apple Music, the songs you have issue with may have been matched against the Apple Music Library and are removed from your device and treated as Apple Music tracks. It may be necessary to sync your music again from iTunes. Meet us in DM to proceed. https://t.co/GDrqU22YpT",2017-11-23 20:43:32+00:00
110932,"@AppleSupport I have a problem when playing some songs that I have downloaded on my iPhone, I can not do it because it sends me to choose an Apole Music plan. Help https://t.co/zVKA3bUcaJ",@140677 Thank you for showing us that video. Let's see if we can get to the bottom of this. How do you get your music to your iPhone? Is it purchased through the iTunes Store or synced with a computer? How were the songs that won't play placed on your iPhone?,2017-11-22 18:55:32+00:00
110934,@AppleSupport MacBook Air.2 years old. But never used. Tried to use it first time two weeks ago. Cursor uncontrollable. Service at Mangalore (Maple) says Track PAD defective. RS.10000 for replacement. Quite unfair as it is manufacturing defect.Replace free of cost,@140678 We'd like to look into this. Please DM us. https://t.co/GDrqU22YpT,2017-11-23 20:06:24+00:00
110936,"@AppleSupport All as are updated, started to charge at 22% at 5.30pm only at 86% at 7.30pm usually doesn’t take long to get back to full charge.....","@140679 Go ahead and DM us your country, and we'll continue there. https://t.co/GDrqU22YpT",2017-11-23 20:06:24+00:00
110938,@AppleSupport Hi I updated software on Monday to 11.1.2 and since then my battery has been draining very quickly can you help?,"@140679 We understand the importance of battery life and we're here to help. 

After an update, there are often apps that also need to be updated to the latest version. In the App Store, do you have any updates to install? If so, go ahead and do so.",2017-11-23 15:59:50+00:00
110940,@AppleSupport help ?,@140680 Hello there. We'd love to help you with your Alarm app. Please tell us which version of iOS you have installed on your device. You'll see this in Settings &gt; General &gt; About.,2017-11-23 20:06:00+00:00
110943,@AppleSupport 11.1.1,@140680  What happens when you try using your alarms?,2017-11-23 20:41:35+00:00
110945,@AppleSupport Nothin. It’ll say they’re set but nothing will happen. I’ve done everything I can think of n still no luck ????,"@140680 Please take a look at the following article in the ""Get help with alarms"" section and let us know if this helps: https://t.co/bz9TzU3lGI DM us to continue. https://t.co/GDrqU22YpT",2017-11-23 22:30:58+00:00
110947,"@AppleSupport I don't get this screen on my itunes for windows. Hence I cannot sync my ripped music to icloud, iphone and other i-devices. Home sharing isn't good enough! Help https://t.co/G3ctMEuLsA","@140681 We'd like to assist with this. Which version of iTunes are you using? https://t.co/g2HM9lnith

What Windows version are you running as well?",2017-11-23 20:02:00+00:00
110952,@AppleSupport The latest available on the Apple website,@140681 DM us your current country and we can take a look at this. https://t.co/GDrqU22YpT,2017-11-23 21:17:29+00:00
110954,@AppleSupport Chicago USA 60619,"@140681 Just to confirm, are you able to open preferences in iTunes at all? Let us know in DM. https://t.co/GDrqU22YpT",2017-11-23 23:09:29+00:00
110955,@AppleSupport Hi! I'm having trouble with installing iOS 11 on my iPhone 6 I have downloaded it but I'm unable to install it.,@140682 We want to help. How are you trying to update? What errors do you receive?,2017-11-23 20:00:48+00:00
110958,"@AppleSupport I have downloaded the update by using software update on the iPhone not through iTunes . The error message is ""some error has occurred while installation """,@140682 We see your DM. We'll continue with you there.,2017-11-23 20:29:55+00:00
110959,"@AppleSupport do you have a problem in your servers ?
I updated my Iphone 7, asked me to login to itunes, but it won't do it, a message: ""There was a problem connecting to the server...etc"" and another message: ""KVC synchronizeWithCompletionHandler Failed""
how to fix it please ?","@140683 We'd like to help any way we can. From our System Status link, it appears to be working fine: https://t.co/7NVrDovSd8

Which exact iOS version number is installed on your iPhone 7?

Any steps tried so far?",2017-11-23 20:00:00+00:00
110962,"@AppleSupport it did work with a trick
I skipped login several times before it finally allows me to access Siri setup and my device.
after I setup Siri and start using my device I found out that I'm logged in already to my account -although I skipped it earlier-.
iOS.11.1.2  v.n
thanx👍",@140683 We're glad it's working again! If you have any issues or concerns in the future please feel free to reach out. Have a great day!,2017-11-23 20:32:02+00:00
110964,"Ongelofelijk dat een MacBook Pro al na 2,5 jaar kapot gaat. Als antwoord krijg je dan alle kosten inclusief reparatie zijn voor eigen kosten. Terwijl de winkel al zegt u kan er niks aan doen dat hij stuk is. slechte service @115858 @AppleSupport #apple #geenservice #macbook #pro",@140684 We offer support via Twitter in English. Contact an Advisor for help in your preferred language here: https://t.co/IBIY3vMgPj,2017-11-23 19:59:36+00:00
110966,@AppleSupport any chance keyboard lag on the iPhone will be fixed soon? I upgraded my 6s+ to 11.1.2 and it's still sluggish 😭,@140685 Could you Direct Message us so we can look into this further? We'd love to help. https://t.co/GDrqU22YpT,2017-11-23 19:59:07+00:00
112804,@AppleSupport Is the Space Grey 64GB iPhone X in stock in Montreal? (Ste-Catherine store),"@141070 While we're unable to check individual inventories, our Online Sales team will best be able to address your questions. Click here to get in touch:  https://t.co/8yjRd1Xo0i",2017-11-23 20:57:36+00:00
112806,"@AppleSupport Well, I couldn’t get the SIM card back in and now it’s jammed in there so I guess I’ll be at the Apple store tomorrow haha thanks anyway!",@141071 That's a good idea. Be sure to let us know if there's anything else we can help with. Have a great day!,2017-11-23 20:57:06+00:00
112808,"@AppleSupport About 2 weeks, I have IOS 11.1.2","@141071 Thanks for that info. Let's try a few things in this article to see if it helps. Try steps 4 through 6:
https://t.co/UTP2qBi1Is",2017-11-23 18:58:29+00:00
112810,"@AppleSupport 5 Times a day my phone says “no sim” &amp; I have to restart it to make it go away, do I need a new phone https://t.co/f48jvdz33b",@141071 Hello. We are here to help. How long has this been occurring? Have their been any recent changes to your device? What is your iOS version?,2017-11-23 18:21:00+00:00
112812,"@AppleSupport hi you guys, can you finally fix the problem with battery drain on iphone 6? thx",@141072 Battery life is important and we'd like to help if you're having problems with it. Which iOS version do you see in Settings &gt; General &gt; About? Let us know in DM. https://t.co/GDrqU22YpT,2017-11-23 20:57:05+00:00
112814,"@115858 @AppleSupport what’s going on with the camera roll?! Something is wrong since the latest iOS update. No all photos, I have approx 200 old photos before my latest photos. Not happy! #appleissues #iosissues","@141073 We know your photos are important, so let's meet in DM to check this out with you. Tell us some details, such as which device you use and the exact version of iOS, and which country you're in, and we'll take it from there. https://t.co/GDrqU22YpT",2017-11-23 20:57:00+00:00
112816,@116333 My iPhone keeps on going out of storage even though I've deleted 15 apps. Come on Tim.,@141074 We'd like to help. Please DM us which iPhone model and iOS version you have and we'll get started. https://t.co/GDrqU22YpT,2017-11-23 20:56:33+00:00
112817,@AppleSupport Mr. Robot won’t load on Apple TV. Getting an endless spinner. Everything else (all other shows and apps) loads fine. Tried restarting and our wifi is working fine. Can you help?,@141075 Our Apple TV support can assist with this. Please reach out to them here:   https://t.co/IBIY3vMgPj,2017-11-23 20:54:53+00:00
112819,"Dear @AppleSupport,

I just killed myself at the gym today because I wanted the turkey award...and for some reason I’m not getting credit for my run. #confused 

Thoughts?

Signed,
Thirsty for the recognition",@141076 Here's a guide to help you make sure you get achievements: https://t.co/xwf6lrIgzJ,2017-11-23 20:51:52+00:00
112821,@AppleSupport Do you not have an email I could contact? I'm not really able to make a call with no phone..,"@141077 We can certainly understand your situation, though for security reasons a call is required. You may need to borrow a phone if possible to call in. You can even schedule a callback at you convenience using the link from before. Still have questions? DM us: https://t.co/GDrqU22YpT",2017-11-23 20:50:30+00:00
112823,@AppleSupport My phone got stolen but i can't change my apple id password because of the 2 step verification that requires my phone! Do you have a uk based email that i can contact about this?,"@141077 We'd like to help any way we can over Twitter. The first steps to take would be here: https://t.co/fUoKdx4Yut

As you're unable to change your Apple ID password, we recommend reaching out to our Apple ID group using this link: https://t.co/UJm15vmMM2",2017-11-23 19:06:00+00:00
112825,@AppleSupport @115858 @125607 Thank you for not trying to solve my problem and thank you for the high morals of your customer service staff at your company and for not caring for your customers I decided now to go to the Samsung store and see there products!,@141078 We'd be happy to see what can be done about your issue. DM us detail and we'll go from there. https://t.co/GDrqU22YpT,2017-11-23 20:50:30+00:00
112829,"@AppleSupport my iCloud account was just locked down, &amp; I had to unlock it with my 2 factor code and then change my password. Was it a hacking attempt...?","@141079 Thanks for reaching out to us. We have an article that can help ensure your Apple ID is secure: https://t.co/SdkqXUvz1a

If you continue seeing any strange behavior, reach out to our Apple ID experts here: https://t.co/UJm15vmMM2",2017-11-23 20:50:30+00:00
112831,Question @AppleSupport - I need to transfer my AppleCare to a new device. Can I do that online?,"@141080 We aren't able to do that through Twitter, but you can start that process online. Check out the steps for that here: https://t.co/8CjEPFkTCs",2017-11-23 20:49:40+00:00
112833,"@115858 PLEASE fix the symbols that replace actual letters. What is with you people? All that money and you can’t type a letter eye. &lt;—You see what was done there....
All that money, all that payroll, for inept people who don’t deserve it. Great job you’re doing there Timmy boy. https://t.co/T5sXPL1HZm",@141081 There's an update out now that fixes this issue. Make sure you have a recent backup and update to 11.1.2,2017-11-23 20:48:55+00:00
112835,@AppleSupport And its running on the latest update of iOS. I can't make calls only receive them. Im getting notifications but i can't open them.,@141082 Thanks for those details.  What happens when you try to open notifications?  Have you tried a restart? You can do that by following the steps here: https://t.co/OWRDHWSt4h let us know the results in DM. https://t.co/GDrqU22YpT,2017-11-23 20:48:55+00:00
112837,"So my phone just randomly stopped working
@AppleSupport","@141082 We're here to help. What specifically is going on with your phone? Additionally, if you can access it, what version of iOS are you running under Settings &gt; General &gt; About?",2017-11-23 18:58:29+00:00
112840,"@AppleSupport received email that seems fraudulent. Says my ID used in Mexico. Have not been in Mex.  My computer is ""suspicious"" of the link to unlock. Need help but it's getting late in UK. Help?",@141083 Great question! It's probably fraudulent and we'd love to see it. Take a look at this article for how to tell and where to forward to us: https://t.co/LNMCdqt6fD,2017-11-23 20:48:26+00:00
112842,"Grandma just told me @115858 is having problems. My iPhone 7 can’t make calls, so grandma is on to something.",@141084 We'd like to see if we can't get your iPhone working fully. When did this start happening?,2017-11-23 20:48:00+00:00
112845,"@AppleSupport A few days ago, but I’ll text for now (good excuse).","@141084 We'd be happy to take a closer look into what's going on. To continue, just DM us which iOS version you're currently using on your iPhone and we'll start from there. https://t.co/GDrqU22YpT",2017-11-23 21:19:28+00:00
112847,"@AppleSupport Thank you for following up. I spoke with live chat support, and the device needs to be brought in. Thanks for the response.",@141084 You're welcome. We'll be here to help if you have questions in the future.,2017-11-24 15:11:38+00:00
112848,I swear my iPhone camera is acting up. It now looks like it has some type of dark/grainy filter no matter which app I open camera in. #iphoneX #help @AppleSupport 📱,"@141085 We're here for you! When did the camera issue first start? If you can also let us know which iOS version is currently installed, we'll do our best to assist.",2017-11-23 20:46:31+00:00
112851,@AppleSupport It just started today. I have the most up to date version of iOS.,@141085 Understood. Let's move to DM and we'll gather some more information. https://t.co/GDrqU22YpT,2017-11-23 22:17:26+00:00
112852,@AppleSupport,"@141086 We'd love to explore what's going on together. Have you recently made any changes to the iPhone? An update, restart, removed or added accounts? Please send us a DM. https://t.co/GDrqU22YpT",2017-11-23 20:44:00+00:00
112855,"Hey @AppleSupport 11.2.1 is killing my battery- big time. iPhone 6s+ I used to make it to 3 pm and still have 80%. I’m below 40 already (3:15). And no, I don’t use the @126972 app.",@141087 Thanks for contacting us. We know how important battery life is. We'd be happy to help in any way we can. Let's meet in DM to troubleshoot together. https://t.co/GDrqU22YpT,2017-11-23 20:43:33+00:00
112857,@AppleSupport I HAVE NO PATIENCE FOR THIS IPHONE AND RESETTING MY PASSWORD 100 TIMES TODAY.  And the camera freezes too 😡,@141088 Hi. We want you to be able to use your iPhone without any issues. You're in the right place for help. DM us and tell us which version of iOS you're running. You can find the exact version under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,2017-11-23 20:43:33+00:00
112859,"@AppleSupport Hey, just curious, do people have to pay for support now when calling in?","@141089 Thanks for reaching out. No, you do not have to pay for support if you call in.",2017-11-23 20:43:00+00:00
112862,"@AppleSupport When I call the 1-800 My iPhone, the recording states “Due to the holiday, we’re offering limited product support. You will need an extended hours agreement.”","@141089 We can definitely understand the confusion. We at this channel can help resolve your issue. Due to the holiday our phone support is closed for the day. If you would like to work with us, hit the DM link and we'll get started. https://t.co/GDrqU22YpT",2017-11-23 21:23:08+00:00
112863,@AppleSupport is there anything that I can do to make your voice to text smarter? I just tried three times to comment and say “taunting call“ I was dictating slowly and clearly I got three different versions of this: Tonton car. Is there anything I can do to train my phone?,@141090 That's a great question and we're here to help. Here's a great article you can check out for this: https://t.co/xOrdgHyyiA,2017-11-23 20:41:00+00:00
112866,@AppleSupport Completely unhelpful. It had nothing to do with saying “hey Siri“,"@141090 The first section that says 'If Siri isn't available, or doesn't understand or respond to questions', there are some steps you can take for this issue. Have you already tried them?",2017-11-23 21:02:00+00:00
112868,@AppleSupport I’ll have time in a few minutes. I’ll give it another look and try those. Thank you,"@141090 Great, thanks.",2017-11-23 21:34:31+00:00
112869,I hate @115858 I delete like all my videos and apps and it still says my storage is full xxxx,"@141091 Having the storage space you need is our goal. So we can get started looking into this, could you join us in DM and let us know which device you're seeing this with? https://t.co/GDrqU22YpT",2017-11-23 20:40:24+00:00
